KKAN
seed 42:
(16:30:19) Iniciou execução...
Rodando na cuda:0
Ep  196/1700 | R: -107.80 | Media10: -164.79 | Media100:  -98.63 | eps: 0.374 | Buf:  44364
Ep  197/1700 | R:  -86.90 | Media10: -149.52 | Media100:  -98.96 | eps: 0.373 | Buf:  44613
Ep  198/1700 | R:  -84.47 | Media10: -136.30 | Media100:  -99.03 | eps: 0.371 | Buf:  45613
Ep  199/1700 | R:  -59.53 | Media10: -118.91 | Media100:  -99.18 | eps: 0.369 | Buf:  46613
Ep  200/1700 | R:  -91.58 | Media10: -105.94 | Media100:  -99.46 | eps: 0.367 | Buf:  46751
Ep  201/1700 | R:    0.09 | Media10:  -97.67 | Media100:  -98.46 | eps: 0.365 | Buf:  47751
Ep  202/1700 | R:  -78.72 | Media10:  -86.98 | Media100:  -98.75 | eps: 0.363 | Buf:  48355
Ep  203/1700 | R:  -58.94 | Media10:  -78.06 | Media100:  -98.46 | eps: 0.361 | Buf:  49355
Ep  204/1700 | R:   -6.15 | Media10:  -64.10 | Media100:  -98.39 | eps: 0.360 | Buf:  50355
Ep  205/1700 | R:  -71.34 | Media10:  -64.53 | Media100:  -99.28 | eps: 0.358 | Buf:  51355
Ep  206/1700 | R:  -67.49 | Media10:  -60.50 | Media100:  -98.98 | eps: 0.356 | Buf:  52355
Ep  207/1700 | R:  -60.65 | Media10:  -57.88 | Media100:  -98.71 | eps: 0.354 | Buf:  52968
Ep  208/1700 | R:  -51.04 | Media10:  -54.53 | Media100:  -96.72 | eps: 0.353 | Buf:  53968
Ep  209/1700 | R: -156.88 | Media10:  -64.27 | Media100:  -96.79 | eps: 0.351 | Buf:  54381
Ep  210/1700 | R:  -27.50 | Media10:  -57.86 | Media100:  -96.83 | eps: 0.349 | Buf:  55381
Ep  211/1700 | R:  -55.69 | Media10:  -63.44 | Media100:  -97.17 | eps: 0.347 | Buf:  56381
Ep  212/1700 | R:  -47.05 | Media10:  -60.27 | Media100:  -96.50 | eps: 0.346 | Buf:  57381
Ep  213/1700 | R:  -25.59 | Media10:  -56.94 | Media100:  -95.92 | eps: 0.344 | Buf:  58381
Ep  214/1700 | R:   38.08 | Media10:  -52.52 | Media100:  -94.76 | eps: 0.342 | Buf:  59381
Ep  215/1700 | R: -177.23 | Media10:  -63.11 | Media100:  -96.21 | eps: 0.340 | Buf:  59806
Ep  216/1700 | R:  -12.74 | Media10:  -57.63 | Media100:  -96.01 | eps: 0.339 | Buf:  60806
Ep  217/1700 | R: -181.70 | Media10:  -69.73 | Media100:  -98.07 | eps: 0.337 | Buf:  61191
Ep  218/1700 | R: -350.27 | Media10:  -99.66 | Media100: -101.49 | eps: 0.335 | Buf:  61747
Ep  219/1700 | R: -397.55 | Media10: -123.73 | Media100: -104.13 | eps: 0.334 | Buf:  62279
Ep  220/1700 | R: -265.39 | Media10: -147.51 | Media100: -105.55 | eps: 0.332 | Buf:  63062
Ep  221/1700 | R:   39.45 | Media10: -138.00 | Media100: -103.70 | eps: 0.330 | Buf:  64062
Ep  222/1700 | R: -177.26 | Media10: -151.02 | Media100: -104.51 | eps: 0.329 | Buf:  64923
Ep  223/1700 | R: -191.11 | Media10: -167.57 | Media100: -106.11 | eps: 0.327 | Buf:  65819
Ep  224/1700 | R:  -50.07 | Media10: -176.39 | Media100: -106.11 | eps: 0.325 | Buf:  66819
Ep  225/1700 | R: -231.68 | Media10: -181.83 | Media100: -108.36 | eps: 0.324 | Buf:  67643
Ep  226/1700 | R: -113.56 | Media10: -191.91 | Media100: -108.38 | eps: 0.322 | Buf:  68643
Ep  227/1700 | R:  -55.41 | Media10: -179.29 | Media100: -107.87 | eps: 0.321 | Buf:  69643
Ep  228/1700 | R:  -87.83 | Media10: -153.04 | Media100: -107.99 | eps: 0.319 | Buf:  70643
Ep  229/1700 | R:  -88.63 | Media10: -122.15 | Media100: -108.13 | eps: 0.317 | Buf:  71643
